baseline,orbit_from,orbit_to,handover_time_s,lead_time_s,loss,n_runs,n_converged,t90_median_us,t90_p25_us,t90_p75_us,goodput_mean_bytes,goodput_ci95_bytes,peak_queue_median,ss_mean_bps,ss_stddev_bps
2,0,1,120,20,0,10,0,0.0,0.0,0.0,47476183.0,0.0,156500.0,7122282.0,0.0
2,0,1,120,30,0,10,0,0.0,0.0,0.0,47855828.0,0.0,157752.0,7180131.0,0.0
2,0,1,120,5,0,10,0,0.0,0.0,0.0,47950837.0,0.0,157752.0,7180669.0,0.0
2,0,1,30,0,0,10,0,0.0,0.0,0.0,47599265.0,0.0,156500.0,7122012.0,0.0
2,0,1,30,10,0,10,0,0.0,0.0,0.0,47581031.0,0.0,156500.0,7124177.0,0.0
2,0,1,30,2,0,10,10,7509101.0,7509101.0,7509101.0,63905527.0,0.0,441956.0,10013801.0,0.0
2,0,1,30,20,0,10,0,0.0,0.0,0.0,47888374.0,0.0,157752.0,7180274.0,0.0
2,0,1,30,30,0,10,0,0.0,0.0,0.0,8537305.0,0.0,28796.0,1309998.0,0.0
2,0,1,30,5,0,10,0,0.0,0.0,0.0,47505396.0,0.0,156500.0,7123636.0,0.0
2,0,1,60,0,0,10,0,0.0,0.0,0.0,47545660.0,0.0,157752.0,7179934.0,0.0
2,0,1,60,10,0,10,0,0.0,0.0,0.0,47464070.0,0.0,156500.0,7123904.0,0.0
2,0,1,60,2,0,10,0,0.0,0.0,0.0,47545660.0,0.0,157752.0,7179934.0,0.0
2,0,1,60,20,0,10,0,0.0,0.0,0.0,47537137.0,0.0,156500.0,7123906.0,0.0
2,0,1,60,30,0,10,0,0.0,0.0,0.0,47404290.0,0.0,156500.0,7123636.0,0.0
2,0,1,60,5,0,10,0,0.0,0.0,0.0,47512764.0,0.0,156500.0,7123636.0,0.0
2,0,2,120,0,0,10,0,0.0,0.0,0.0,13758384.0,0.0,159059.0,2067054.0,0.0
2,0,2,120,10,0,10,0,0.0,0.0,0.0,13801125.0,0.0,157752.0,2048394.0,0.0
2,0,2,120,2,0,10,0,0.0,0.0,0.0,13656256.0,0.0,157752.0,2052462.0,0.0
2,0,2,120,20,0,10,0,0.0,0.0,0.0,13751181.0,0.0,160256.0,2085484.0,0.0
2,0,2,120,30,0,10,0,0.0,0.0,0.0,13709665.0,0.0,157752.0,2057584.0,0.0
2,0,2,120,5,0,10,0,0.0,0.0,0.0,13833893.0,0.0,157752.0,2049458.0,0.0
2,0,2,30,0,0,10,0,0.0,0.0,0.0,13695089.0,0.0,161508.0,2080060.0,0.0
2,0,2,30,10,0,10,0,0.0,0.0,0.0,13663470.0,0.0,159004.0,2068973.0,0.0
2,0,2,30,2,0,10,0,0.0,0.0,0.0,13738988.0,0.0,160256.0,2083589.0,0.0
2,0,2,30,20,0,10,0,0.0,0.0,0.0,13887542.0,0.0,159004.0,2064085.0,0.0
2,0,2,30,30,0,10,0,0.0,0.0,0.0,2583145.0,0.0,30048.0,391454.0,0.0
2,0,2,30,5,0,10,0,0.0,0.0,0.0,13709664.0,0.0,157752.0,2057584.0,0.0
2,0,2,60,0,0,10,0,0.0,0.0,0.0,13721873.0,0.0,161508.0,2077621.0,0.0
2,0,2,60,10,0,10,0,0.0,0.0,0.0,13557518.0,0.0,157752.0,2051918.0,0.0
2,0,2,60,2,0,10,0,0.0,0.0,0.0,13721873.0,0.0,161508.0,2077621.0,0.0
2,0,2,60,20,0,10,0,0.0,0.0,0.0,13569699.0,0.0,157752.0,2054086.0,0.0
2,0,2,60,30,0,10,0,0.0,0.0,0.0,13741423.0,0.0,160256.0,2084130.0,0.0
2,0,2,60,5,0,10,0,0.0,0.0,0.0,13704829.0,0.0,157752.0,2058396.0,0.0
2,1,0,120,0,0,10,10,500119.0,500119.0,500119.0,68729535.0,0.0,431940.0,9987208.0,0.0
2,1,0,120,10,0,10,10,500087.0,500087.0,500087.0,68842804.0,0.0,431940.0,9986120.0,0.0
