baseline,orbit_from,orbit_to,handover_time_s,lead_time_s,loss,n_runs,n_converged,t90_median_us,t90_p25_us,t90_p75_us,goodput_mean_bytes,goodput_ci95_bytes,peak_queue_median,ss_mean_bps,ss_stddev_bps
2,2,0,120,30,0,1,1,1500995.0,1500995.0,1500995.0,343622382.0,0.0,1638720.0,50344856.0,69394.0
2,2,0,120,60,0,1,1,1500658.0,1500658.0,1500658.0,343805174.0,0.0,1638720.0,50349227.0,71403.0
2,2,1,30,0,0,1,1,1500256.0,1500256.0,1500256.0,204432841.0,0.0,1638720.0,30237499.0,155650.0
2,2,1,30,2,0,1,1,1500587.0,1500587.0,1500587.0,204532646.0,0.0,1638720.0,30236564.0,141030.0
2,2,1,30,5,0,1,1,1500549.0,1500549.0,1500549.0,204901023.0,0.0,1638720.0,30239686.0,162699.0
2,2,1,30,10,0,1,1,500345.0,500345.0,500345.0,205306934.0,0.0,1638720.0,30252184.0,154778.0
2,2,1,30,20,0,1,1,1500354.0,1500354.0,1500354.0,203991412.0,0.0,1638720.0,30020678.0,1140120.0
2,2,1,30,30,0,1,1,1502211.0,1502211.0,1502211.0,202717593.0,0.0,1638720.0,30029736.0,1647390.0
2,2,1,60,0,0,1,1,2500150.0,2500150.0,2500150.0,204926277.0,0.0,1638720.0,30223438.0,123977.0
2,2,1,60,2,0,1,1,2501850.0,2501850.0,2501850.0,203649625.0,0.0,1638720.0,30217190.0,131872.0
2,2,1,60,5,0,1,1,1500831.0,1500831.0,1500831.0,205464763.0,0.0,1638720.0,30216877.0,121471.0
2,2,1,60,10,0,1,1,1500160.0,1500160.0,1500160.0,205511150.0,0.0,1638720.0,30212815.0,119191.0
2,2,1,60,20,0,1,1,500769.0,500769.0,500769.0,206188503.0,0.0,1638720.0,30211878.0,113526.0
2,2,1,60,30,0,1,1,1500710.0,1500710.0,1500710.0,205639097.0,0.0,1638720.0,30214065.0,112695.0
