F1,20,41,1686760,8086400,0.6999
F1,20,42,1011984,6095776,0.6616
F1,20,43,0,1979376,0.5000
F1,20,44,0,0,1.0000
F1,20,45,11248,12146544,0.5009
F1,20,46,202040,9716464,0.5208
F1,20,47,4022408,23414424,0.6669
F1,20,48,686128,3722728,0.6783
F1,20,49,2022528,6399472,0.7873
F1,20,50,1765192,14707760,0.6183
F1,20,51,1596512,8176448,0.6881
F1,20,52,1618880,8153832,0.6910
F1,20,53,1630080,8142496,0.6925
F1,20,54,1618832,8153832,0.6910
F1,20,55,1596424,8176328,0.6881
F1,20,56,1573840,8187488,0.6854
F1,20,57,1540080,5240952,0.7705
F1,20,58,1562592,3227824,0.8922
F1,20,59,1427704,8367456,0.6658
F1,20,60,0,3295256,0.5000
F1,20,61,1393936,8648568,0.6571
F1,20,62,0,8850944,0.5000
F1,20,63,753264,0,0.5000
F1,20,64,0,0,1.0000
F1,20,65,0,31276640,0.5000
F1,20,66,0,13349192,0.5000
F1,20,67,0,7647920,0.5000
F1,20,68,4775536,15821936,0.7766
F1,20,69,685752,9087480,0.5750
F1,20,70,314768,1394576,0.7148
F1,20,71,730640,6309424,0.6143
F1,20,72,1359696,12225056,0.6099
F1,20,73,1752872,14991512,0.6153
F1,20,74,887824,8884928,0.5989
F1,20,75,1000120,8772472,0.6125
F1,20,76,1011360,8761136,0.6139
F1,20,77,1078664,8682400,0.6223
F1,20,78,1213736,8558760,0.6390
F1,20,79,1157392,8614912,0.6320
F1,20,80,1112504,8659992,0.6264
F1,20,81,1123760,8648648,0.6278
F1,20,82,1101440,8659888,0.6252
F1,20,83,1090096,8682488,0.6236
F1,20,84,224768,686040,0.7959
F1,20,85,11152,4341200,0.5026
F1,20,86,0,0,1.0000
F1,20,87,0,11730016,0.5000
F1,20,88,0,17600952,0.5000
F1,20,89,1146248,12370232,0.5919
F1,20,90,3345168,16936736,0.6901
F1,30,1,5317776,29479608,0.6747
F1,30,2,8494880,43629944,0.6876
F1,30,3,9649848,39254424,0.7318
F1,30,4,9852048,39051760,0.7372
F1,30,5,10099592,38804544,0.7438
F1,30,6,10437240,38455920,0.7528
F1,30,7,10021104,38883376,0.7417
F1,30,8,11820688,37083616,0.7894
F1,30,9,11786944,37117440,0.7885
F1,30,10,11809440,37094856,0.7891
F1,30,11,11708128,37184848,0.7865
F1,30,12,9121400,39783216,0.7178
F1,30,13,9908608,34417888,0.7659
F1,30,14,13968888,39512960,0.8143
F1,30,15,12225616,36678768,0.8000
F1,30,16,12011824,36881232,0.7945
F1,30,17,11584480,37319872,0.7831
F1,30,18,11179512,37724752,0.7724
F1,30,19,9256272,39648320,0.7214
F1,30,20,11831936,37072368,0.7897
F1,30,21,11685632,37218672,0.7858
F1,30,22,11246936,37646096,0.7743
F1,30,23,9166224,34788960,0.7464
F1,30,24,11370648,42482296,0.7498
F1,30,25,9582272,39321656,0.7300
F1,30,26,12585632,36318832,0.8094
F1,30,27,12056816,36836160,0.7956
F1,30,28,11820680,37083776,0.7894
F1,30,29,11393248,37511120,0.7781
F1,30,30,11078296,37825984,0.7697
F1,30,31,2136656,5938784,0.8185
F1,30,32,3193752,6365312,0.9008
F1,30,33,2811320,6961448,0.8472
F1,30,34,2867400,6905320,0.8542
F1,30,35,2766136,7006544,0.8416
F1,30,36,2530112,7242760,0.8113
F1,30,37,2147776,7614000,0.7613
F1,30,38,2215272,7557752,0.7699
F1,30,39,1900488,7872616,0.7281
F1,30,40,1832904,7940208,0.7192
F1,30,41,1720424,8041400,0.7046
F1,30,42,269872,2260568,0.6177
F1,30,43,33744,1934384,0.5174
F1,30,44,0,3025448,0.5000
F1,30,45,0,1844400,0.5000
F1,30,46,281120,30129136,0.5093
F1,30,47,4568112,12955320,0.8136
F1,30,48,0,0,1.0000
F1,30,49,3124456,17721736,0.6710
F1,30,50,1731440,8041416,0.7058
F1,30,51,1528904,8232560,0.6795
F1,30,52,1585152,8187576,0.6866
F1,30,53,1585088,6489304,0.7305
F1,30,54,1596424,9874512,0.6576
F1,30,55,1596248,89984,0.5562
F1,30,56,1686232,11662568,0.6416
F1,30,57,1596288,4116328,0.8371
F1,30,58,933040,9638304,0.5959
F1,30,59,168632,6275592,0.5269
F1,30,60,0,8108816,0.5000
F1,30,61,1663616,8232336,0.6942
F1,30,62,1764912,0,0.5000
F1,30,63,0,8592336,0.5000
F1,30,64,3516744,24797720,0.6390
F1,30,65,0,3767712,0.5000
F1,30,66,3169344,15855448,0.6922
F1,30,67,1596560,8176464,0.6881
F1,30,68,786976,1675776,0.8848
F1,30,69,1034240,8322464,0.6224
F1,30,70,3395024,14102984,0.7275
F1,30,71,1427848,8333776,0.6664
F1,30,72,1776432,7996360,0.7117
F1,30,73,1584888,8187576,0.6866
F1,30,74,1697392,8075096,0.7013
F1,30,75,1742432,8030016,0.7072
F1,30,76,1596176,8165080,0.6883
F1,30,77,1697392,8075008,0.7013
F1,30,78,1686200,8086344,0.6998
F1,30,79,1539928,8232568,0.6807
F1,30,80,1641256,8131328,0.6939
F1,30,81,1056688,4970976,0.7034
F1,30,82,292360,2271824,0.6266
F1,30,83,685672,888504,0.9837
F1,30,84,1101664,7681312,0.6405
F1,30,85,0,8491152,0.5000
F1,30,86,0,14181552,0.5000
F1,30,87,0,16790696,0.5000
F1,30,88,4082928,15631880,0.7445
F1,30,89,854584,5983376,0.6400
F1,30,90,1011944,3284056,0.7814
