Starting test number 347, bbr_sat_fairness_f3
scenario,lead_time_s,flow1_cc,flow2_cc
F3,0,BBR-SAT,CUBIC
F3,0,1,0,0,1.0000
F3,0,2,1367824,1065584,0.9848
F3,0,3,1079784,1856352,0.9346
F3,0,4,1316328,1608992,0.9901
F3,0,5,1304992,1631496,0.9878
F3,0,6,1282608,1642640,0.9851
F3,0,7,1237496,1687608,0.9769
F3,0,8,1215048,1721496,0.9711
F3,0,9,404928,596024,0.9648
F3,0,10,776128,820704,0.9992
F3,0,11,1855448,0,0.5000
F3,0,12,392216,4114672,0.5945
F3,0,13,2619360,2989528,0.9957
F3,0,14,0,0,1.0000
F3,0,15,1483856,146224,0.5976
F3,0,16,2472760,4755568,0.9093
F3,0,17,1259104,1663840,0.9812
F3,0,18,910608,1079256,0.9929
F3,0,19,1742248,2124904,0.9903
F3,0,20,933008,1068032,0.9955
F3,0,21,1641128,652120,0.8432
F3,0,22,528272,2237184,0.7237
F3,0,23,854272,22496,0.5263
F3,0,24,1247792,2934416,0.8601
F3,0,25,1169080,1439048,0.9894
F3,0,26,2596704,3170320,0.9902
F3,0,27,1214016,1720184,0.9711
F3,0,28,640848,1000528,0.9542
F3,0,29,708256,337264,0.8882
F3,0,30,2742536,3350048,0.9902
F3,0,31,1416496,1517808,0.9988
F3,0,32,1315152,1607640,0.9901
F3,0,33,1405328,1529024,0.9982
F3,0,34,1337688,1585176,0.9929
F3,0,35,1371504,1562680,0.9958
F3,0,36,1124160,674616,0.9412
F3,0,37,0,809504,0.5000
F3,0,38,1483832,1664000,0.9967
F3,0,39,1629984,202368,0.6223
F3,0,40,977912,3586648,0.7538
F3,0,41,2495752,2855144,0.9955
F3,0,42,0,269768,0.5000
F3,0,43,1562552,1697712,0.9983
F3,0,44,2304240,1169176,0.9035
F3,0,45,1438880,3327664,0.8643
F3,0,46,1439080,1495328,0.9996
F3,0,47,1337672,1585240,0.9929
F3,0,48,1394000,1540184,0.9975
F3,0,49,1337688,1585264,0.9929
F3,0,50,1360256,1573928,0.9947
F3,0,51,1360288,618376,0.8767
F3,0,52,382152,753264,0.9035
F3,0,53,854368,1641592,0.9095
F3,0,54,1090416,528384,0.8924
F3,0,55,0,1495208,0.5000
F3,0,56,4024392,4743496,0.9933
F3,0,57,0,11248,0.5000
F3,0,58,1854832,989440,0.9153
F3,0,59,2293352,2934304,0.9852
F3,0,60,1348992,2349600,0.9318
F3,0,61,1394088,1540160,0.9975
F3,0,62,1326432,1596400,0.9915
F3,0,63,1360240,1574016,0.9947
F3,0,64,1360192,1562768,0.9952
F3,0,65,1292752,1641416,0.9861
F3,0,66,123632,382256,0.7928
F3,0,67,1124232,1101864,0.9999
F3,0,68,1405152,1765208,0.9873
F3,0,69,1112800,1113080,1.0000
F3,0,70,1438856,2484704,0.9337
F3,0,71,2608088,2900616,0.9972
F3,0,72,865544,2068584,0.8561
F3,0,73,820672,2102528,0.8387
F3,0,74,955720,1978904,0.8916
F3,0,75,1203000,1720160,0.9696
F3,0,76,854464,730856,0.9940
F3,0,77,595760,955640,0.9489
F3,0,78,2630488,3012984,0.9954
F3,0,79,1247768,1686336,0.9781
F3,0,80,1371504,1551472,0.9962
F3,0,81,78736,11248,0.6400
F3,0,82,2439120,3327680,0.9768
F3,0,83,865616,1135520,0.9821
F3,0,84,1820976,134976,0.5737
F3,0,85,1382648,3451424,0.8452
F3,0,86,1405240,1517832,0.9985
F3,0,87,1292760,1641376,0.9861
F3,0,88,1326496,1596512,0.9915
F3,0,89,1382768,1551432,0.9967
F3,0,90,1281424,1641504,0.9851
    Success.
