F1,0,1,17228272,17256048,1.0000
F1,0,2,24226896,24665432,0.9999
F1,0,3,24339704,23946536,0.9999
F1,0,4,24418392,24485376,1.0000
F1,0,5,23968496,24924552,0.9996
F1,0,6,22494984,23619752,0.9994
F1,0,7,24708816,24103280,0.9998
F1,0,8,22832392,21685344,0.9993
F1,0,9,23282184,22213920,0.9994
F1,0,10,25576432,24688208,0.9997
F1,0,11,25497080,23191176,0.9978
F1,0,12,25318288,23484640,0.9986
F1,0,13,26723368,24541648,0.9982
F1,0,14,21156688,19762096,0.9988
F1,0,15,26982688,24339432,0.9974
F1,0,16,25723024,22787568,0.9964
F1,0,17,24755152,21460136,0.9949
F1,0,18,27016512,24957856,0.9984
F1,0,19,22495208,20245488,0.9972
F1,0,20,25182680,23709152,0.9991
F1,0,21,25048352,23855936,0.9994
F1,0,22,20110344,23192416,0.9950
F1,0,23,29749336,24755584,0.9917
F1,0,24,26037880,22247744,0.9939
F1,0,25,23372464,20211776,0.9948
F1,0,26,26105480,22797648,0.9954
F1,0,27,25036696,21133832,0.9929
F1,0,28,27949568,23675208,0.9932
F1,0,29,26971632,21932304,0.9895
F1,0,30,23338488,19064056,0.9899
F1,0,31,4262776,3857984,0.9975
F1,0,32,5274400,4487120,0.9935
F1,0,33,5195624,4048528,0.9848
F1,0,34,4577168,5196000,0.9960
F1,0,35,5184480,4588528,0.9963
F1,0,36,4194728,4847216,0.9948
F1,0,37,4824632,4464880,0.9985
F1,0,38,5027088,4734848,0.9991
F1,0,39,5049680,4723536,0.9989
F1,0,40,4723488,5049680,0.9989
F1,0,41,5285880,4487360,0.9934
F1,0,42,4476040,5297224,0.9930
F1,0,43,5218400,4543528,0.9952
F1,0,44,4408624,5364616,0.9905
F1,0,45,5263312,4509856,0.9941
F1,0,46,4599760,5173496,0.9966
F1,0,47,5072168,4700984,0.9986
F1,0,48,4678584,5083488,0.9983
F1,0,49,5117088,4656000,0.9978
F1,0,50,4970936,4802304,0.9997
F1,0,51,4757320,5015936,0.9993
F1,0,52,5240904,4532360,0.9948
F1,0,53,4476024,5297136,0.9930
F1,0,54,5218400,4543600,0.9952
F1,0,55,4464872,5308384,0.9926
F1,0,56,5263392,4509864,0.9941
F1,0,57,4543512,5229648,0.9951
F1,0,58,5072184,4701072,0.9986
F1,0,59,4678584,5083504,0.9983
F1,0,60,5173312,4599768,0.9966
F1,0,61,4914712,4858552,1.0000
F1,0,62,4779816,4993432,0.9995
F1,0,63,5218392,4554848,0.9954
F1,0,64,4498528,5263400,0.9939
F1,0,65,5218408,4554856,0.9954
F1,0,66,4487360,5285880,0.9934
F1,0,67,5274552,4498608,0.9937
F1,0,68,4487368,5285896,0.9934
F1,0,69,5072176,4689832,0.9985
F1,0,70,4712232,5060920,0.9987
