F1,0,1,17248368,17249616,1.0000
F1,0,2,20560088,23079536,0.9967
F1,0,3,26678752,26971552,1.0000
F1,0,4,23765680,25137960,0.9992
F1,0,5,23674384,25205808,0.9990
F1,0,6,23214832,25689456,0.9974
F1,0,7,19087040,24474768,0.9849
F1,0,8,23934648,27106248,0.9962
F1,0,9,24642880,26229152,0.9990
F1,0,10,23608080,23529560,1.0000
F1,0,11,23799448,23731984,1.0000
F1,0,12,23901064,22157704,0.9986
F1,0,13,24823456,24080864,0.9998
F1,0,14,24733112,24170824,0.9999
F1,0,15,24732864,24149560,0.9999
F1,0,16,23461944,22595672,0.9996
F1,0,17,24136704,24496968,0.9999
F1,0,18,23259984,20920560,0.9972
F1,0,19,24057952,25902600,0.9986
F1,0,20,25745624,24451832,0.9993
F1,0,21,24924104,23686152,0.9994
F1,0,22,24564088,24620504,1.0000
F1,0,23,21988960,21246672,0.9997
F1,0,24,24350928,24541952,1.0000
F1,0,25,23395680,25486952,0.9982
F1,0,26,23439592,25464040,0.9983
F1,0,27,23439400,25464232,0.9983
F1,0,28,20605008,22697584,0.9977
F1,0,29,23957360,24564672,0.9998
F1,0,30,21977520,23337848,0.9991
F1,0,31,5308760,5578512,0.9994
F1,0,32,4599688,4678440,0.9999
F1,0,33,4273584,3857560,0.9974
F1,0,34,4262144,4678512,0.9978
F1,0,35,4273496,4374992,0.9999
F1,0,36,4284720,4194936,0.9999
F1,0,37,4048608,4577456,0.9963
F1,0,38,5162088,4611040,0.9968
F1,0,39,4689840,5083528,0.9984
F1,0,40,4712344,5060944,0.9987
F1,0,41,5364560,4408648,0.9905
F1,0,42,4509872,5252160,0.9943
F1,0,43,4701016,5072280,0.9986
F1,0,44,5308400,4464880,0.9926
F1,0,45,4566040,5207176,0.9957
F1,0,46,4813568,4959712,0.9998
F1,0,47,5207088,4566120,0.9957
F1,0,48,4656104,5106016,0.9979
F1,0,49,4926056,4847240,0.9999
F1,0,50,5117184,4656096,0.9978
F1,0,51,4723504,5049704,0.9989
F1,0,52,4847320,4926048,0.9999
F1,0,53,5207168,4554872,0.9956
F1,0,54,4644776,5128432,0.9976
F1,0,55,4824816,4948552,0.9998
F1,0,56,5150936,4622352,0.9971
F1,0,57,4656016,5117192,0.9978
F1,0,58,4982296,4779824,0.9996
F1,0,59,4880976,4892232,1.0000
F1,0,60,4723592,5049776,0.9989
F1,0,61,5184592,4588536,0.9963
F1,0,62,4644856,5128512,0.9976
F1,0,63,4689840,5072200,0.9985
F1,0,64,5364560,4408640,0.9905
F1,0,65,4521128,5252168,0.9944
F1,0,66,4712344,5061024,0.9987
F1,0,67,5297152,4476136,0.9930
F1,0,68,4611024,5162176,0.9968
F1,0,69,4824824,4937224,0.9999
F1,0,70,5173424,4599856,0.9966
F1,0,71,4678520,5094776,0.9982
F1,0,72,4937296,4835984,0.9999
F1,0,73,5117192,4656104,0.9978
F1,0,74,4678592,5083528,0.9983
F1,0,75,4824744,4948464,0.9998
F1,0,76,5274656,4498632,0.9937
F1,0,77,4633608,5139632,0.9973
F1,0,78,4835984,4937264,0.9999
F1,0,79,5083448,4678512,0.9983
F1,0,80,4712336,5061032,0.9987
F1,0,81,4993464,4779824,0.9995
F1,0,82,4824736,4948472,0.9998
F1,0,83,4723592,5049696,0.9989
F1,0,84,5240912,4532376,0.9948
F1,0,85,4577280,5184752,0.9961
F1,0,86,4701096,5072200,0.9986
F1,0,87,5364640,4408640,0.9905
F1,0,88,4521128,5252168,0.9944
F1,0,89,4746000,5027280,0.9992
F1,0,90,5252168,4509880,0.9943
F1,5,1,17645832,16715768,0.9993
F1,5,2,25227920,23675720,0.9990
F1,5,3,25329600,22759936,0.9972
F1,5,4,22596272,23754816,0.9994
F1,5,5,27409976,24047104,0.9957
F1,5,6,24114528,23653584,0.9999
F1,5,7,24575920,25463888,0.9997
F1,5,8,21943720,21190224,0.9997
F1,5,9,24317296,23282480,0.9995
F1,5,10,22967288,22461152,0.9999
F1,5,11,27521944,26003696,0.9992
F1,5,12,25723080,23327312,0.9976
F1,5,13,24969320,23000976,0.9983
F1,5,14,21145440,18895840,0.9969
F1,5,15,28107320,25058808,0.9967
F1,5,16,24294336,21988960,0.9975
F1,5,17,26881608,24642992,0.9981
F1,5,18,24890664,24012936,0.9997
F1,5,19,22090192,20852824,0.9992
F1,5,20,22326480,22191504,1.0000
F1,5,21,27586152,25689144,0.9987
F1,5,22,22921760,22292544,0.9998
F1,5,23,26307976,23338384,0.9964
F1,5,24,25948176,23495976,0.9975
F1,5,25,23091264,21921464,0.9993
F1,5,26,23406208,23079904,1.0000
F1,5,27,25103936,26217880,0.9995
F1,5,28,24620912,24283136,1.0000
F1,5,29,23630696,22854864,0.9997
F1,5,30,23338640,22348784,0.9995
F1,5,31,3925392,4195208,0.9989
F1,5,32,5071936,4689672,0.9985
F1,5,33,4554488,4678424,0.9998
F1,5,34,4205992,5567112,0.9810
F1,5,35,4790880,4982288,0.9996
F1,5,36,3789968,5398368,0.9703
F1,5,37,4487288,4982296,0.9973
F1,5,38,4509872,5263504,0.9941
F1,5,39,4566120,5207256,0.9957
F1,5,40,3992552,5780752,0.9676
F1,5,41,4622352,5150904,0.9971
F1,5,42,4116280,5645832,0.9760
F1,5,43,4284920,5488352,0.9851
F1,5,44,4689840,5083416,0.9984
F1,5,45,4329992,5443368,0.9872
F1,5,46,4656024,5117168,0.9978
F1,5,47,4296240,5465848,0.9858
F1,5,48,4554872,5218488,0.9954
F1,5,49,4116280,5656992,0.9758
F1,5,50,4509960,5263472,0.9941
F1,5,51,4172432,5600752,0.9791
F1,5,52,4285000,5477104,0.9853
F1,5,53,4847320,4926032,0.9999
F1,5,54,4329984,5443360,0.9872
F1,5,55,4656104,5117176,0.9978
F1,5,56,4082536,5690808,0.9736
F1,5,57,4599856,5173408,0.9966
F1,5,58,4195016,5567096,0.9806
F1,5,59,4374904,5398360,0.9892
F1,5,60,4397480,5375872,0.9901
F1,5,61,4284992,5488360,0.9851
F1,5,62,4667352,5105912,0.9980
F1,5,63,4509880,5252224,0.9943
F1,5,64,4611104,5162168,0.9968
F1,5,65,3936312,5836952,0.9636
F1,5,66,4701176,5072256,0.9986
