F1,0,1,5374120,29411992,0.6768
F1,0,2,8562408,43573680,0.6892
F1,0,3,9604760,39299440,0.7306
F1,0,4,8828688,35632696,0.7334
F1,0,5,9435816,40345200,0.7217
F1,0,6,9346064,43123320,0.7070
F1,0,7,8041304,38062072,0.7022
F1,0,8,12855416,38838104,0.7983
F1,0,9,11798272,37106272,0.7888
F1,0,10,11685712,37218592,0.7858
F1,0,11,11584392,37319904,0.7831
F1,0,12,10898200,37994784,0.7650
F1,0,13,8941440,39963104,0.7131
F1,0,14,11516992,37387392,0.7813
F1,0,15,11427008,37477376,0.7790
F1,0,16,10875800,34170432,0.7890
F1,0,17,12157936,40603680,0.7748
F1,0,18,12248096,36645024,0.8006
F1,0,19,11809424,37094944,0.7891
F1,0,20,11381992,37522256,0.7778
F1,0,21,11168264,37736080,0.7721
F1,0,22,9841024,39063264,0.7369
F1,0,23,11044576,37848560,0.7689
F1,0,24,11663216,37241168,0.7852
F1,0,25,11337024,37567360,0.7766
F1,0,26,8525264,34440328,0.7332
F1,0,27,12911456,41931200,0.7813
F1,0,28,7850368,38084848,0.6977
F1,0,29,13069160,38793064,0.8026
F1,0,30,12315600,36588864,0.8023
F1,0,31,2237832,5668752,0.8415
F1,0,32,3744568,6016544,0.9486
F1,0,33,3396152,6376616,0.9149
F1,0,34,3530920,6230408,0.9290
F1,0,35,3396040,6376576,0.9149
F1,0,36,3193656,6579128,0.8929
F1,0,37,2991200,6781552,0.8692
F1,0,38,3362648,6410400,0.9114
F1,0,39,3114920,6646696,0.8843
F1,0,40,2800168,6972768,0.8458
F1,0,41,2744000,7029096,0.8388
F1,0,42,2507712,7265296,0.8084
F1,0,43,2226520,7546480,0.7714
F1,0,44,1956536,7805184,0.7359
F1,0,45,742104,2935360,0.7376
F1,0,46,0,2777984,0.5000
F1,0,47,0,0,1.0000
F1,0,48,146224,4712376,0.5310
F1,0,49,1348976,27745224,0.5485
F1,0,50,3765528,14417320,0.7445
F1,0,51,44992,1462152,0.5307
F1,0,52,3968416,7647736,0.9088
F1,0,53,1787784,14394328,0.6223
F1,0,54,1889056,6624224,0.7637
F1,0,55,1866464,89984,0.5481
F1,0,56,2754600,16093168,0.6663
F1,0,57,2181384,7591480,0.7654
F1,0,58,2147416,7613904,0.7613
F1,0,59,2102408,7670168,0.7549
F1,0,60,2068728,7703912,0.7505
F1,0,61,2091136,7681328,0.7535
F1,0,62,2079896,7692664,0.7520
F1,0,63,2091128,7670168,0.7538
F1,0,64,2079912,7692664,0.7520
F1,0,65,2035008,7737656,0.7460
F1,0,66,2034920,7737656,0.7460
F1,0,67,1945072,7827520,0.7340
F1,0,68,741928,2609256,0.7631
F1,0,69,1000608,3756368,0.7487
F1,0,70,741992,0,0.5000
F1,0,71,708168,11235256,0.5628
F1,0,72,2563256,20794208,0.6214
F1,0,73,1387376,4746088,0.7693
F1,0,74,2797784,15283224,0.6771
F1,0,75,1720304,8052728,0.7043
F1,0,76,89984,472320,0.6838
F1,0,77,4159744,9728288,0.8615
F1,0,78,2136264,12730880,0.6632
F1,0,79,1731328,8030080,0.7060
F1,0,80,2068776,7703912,0.7505
F1,0,81,2023568,7748904,0.7445
F1,0,82,2034848,7737656,0.7460
F1,0,83,2023672,7748816,0.7445
F1,0,84,1989896,7771400,0.7403
F1,0,85,2046032,7726408,0.7475
F1,0,86,2001176,7771312,0.7415
F1,0,87,1956232,7816480,0.7355
F1,0,88,1495192,6410552,0.7212
F1,0,89,168632,281112,0.9411
F1,0,90,618376,4644864,0.6308
F1,5,1,5610232,29551784,0.6832
F1,5,2,9012264,42763600,0.7018
F1,5,3,9413672,39479384,0.7256
F1,5,4,8300016,35733928,0.7204
F1,5,5,10200672,39614040,0.7415
F1,5,6,8895920,43966752,0.6944
F1,5,7,9560000,39344544,0.7294
F1,5,8,11910672,36982464,0.7918
F1,5,9,11235664,37668672,0.7739
