Starting test number 347, bbr_sat_fairness_f3
scenario,lead_time_s,flow1_cc,flow2_cc
F3,0,BBR-SAT,CUBIC
F3,0,1,0,0,1.0000
F3,0,2,1367824,1065584,0.9848
F3,0,3,1079784,1856352,0.9346
F3,0,4,1316312,1608944,0.9901
F3,0,5,1304968,1631488,0.9878
F3,0,6,1282656,1642672,0.9851
F3,0,7,1237536,1687512,0.9769
F3,0,8,1215040,1721512,0.9711
F3,0,9,404920,596032,0.9648
F3,0,10,776240,820568,0.9992
F3,0,11,1855416,0,0.5000
F3,0,12,392088,4114808,0.5944
F3,0,13,2652952,3000352,0.9962
F3,0,14,0,0,1.0000
F3,0,15,1247768,483472,0.8369
F3,0,16,2720272,4361608,0.9490
F3,0,17,1247856,1675096,0.9791
F3,0,18,1034240,1101752,0.9990
F3,0,19,1618680,2102320,0.9834
F3,0,20,876776,1113024,0.9861
F3,0,21,1686040,460904,0.7544
F3,0,22,753136,2405872,0.7851
F3,0,23,404640,0,0.5000
F3,0,24,1865904,3204312,0.9349
F3,0,25,607016,1304064,0.8826
F3,0,26,2708920,3102864,0.9954
F3,0,27,1214112,1720192,0.9711
F3,0,28,1382744,1202888,0.9952
F3,0,29,22496,134888,0.6623
F3,0,30,2708912,3327440,0.9896
F3,0,31,1416488,1517808,0.9988
F3,0,32,1303912,1618888,0.9885
F3,0,33,1427736,1506528,0.9993
F3,0,34,1360264,1562680,0.9952
F3,0,35,1360144,1574016,0.9947
F3,0,36,1326536,1045536,0.9862
F3,0,37,865624,292360,0.8032
F3,0,38,382240,1765232,0.7068
F3,0,39,1652520,337192,0.6959
F3,0,40,865376,3283120,0.7465
F3,0,41,2787920,2956640,0.9991
F3,0,42,753144,652096,0.9949
F3,0,43,595856,1157992,0.9068
F3,0,44,2810208,2821808,1.0000
F3,0,45,1326496,1596352,0.9915
F3,0,46,1416592,1517744,0.9988
F3,0,47,1360152,1562768,0.9952
F3,0,48,1405256,1528936,0.9982
F3,0,49,1315192,1607760,0.9901
F3,0,50,1045496,1023128,0.9999
F3,0,51,22496,427160,0.5525
F3,0,52,0,2023800,0.5000
F3,0,53,2855120,1315112,0.8800
F3,0,54,1157840,2181192,0.9141
F3,0,55,2641536,2877912,0.9982
F3,0,56,1214224,1517808,0.9878
F3,0,57,0,0,1.0000
F3,0,58,2978928,3069032,0.9998
F3,0,59,1472752,1461472,1.0000
F3,0,60,1348912,1573992,0.9941
F3,0,61,1439000,1495168,0.9996
F3,0,62,1371528,1551520,0.9962
F3,0,63,1393896,1540184,0.9975
F3,0,64,1360288,1562768,0.9952
F3,0,65,1304008,786984,0.9424
F3,0,66,179880,595952,0.7766
F3,0,67,415904,0,0.5000
F3,0,68,359848,0,0.5000
F3,0,69,1573776,3822520,0.8520
F3,0,70,2112664,3091848,0.9658
F3,0,71,0,3102848,0.5000
F3,0,72,3057584,2911784,0.9994
F3,0,73,0,0,1.0000
F3,0,74,2663944,3305224,0.9886
F3,0,75,1371616,1551568,0.9962
F3,0,76,652024,1630128,0.8448
F3,0,77,2034680,382256,0.6815
F3,0,78,764424,1933776,0.8419
F3,0,79,1911064,843160,0.8693
F3,0,80,1360288,1461480,0.9987
F3,0,81,157384,1855096,0.5842
F3,0,82,2731720,2787984,0.9999
F3,0,83,1360360,1562720,0.9952
F3,0,84,1371416,1562768,0.9958
F3,0,85,1371544,1551432,0.9962
F3,0,86,1349048,1585264,0.9936
F3,0,87,11248,1191760,0.5094
F3,0,88,2045928,101232,0.5494
F3,0,89,472152,1866360,0.7378
F3,0,90,1967248,1528816,0.9845
    Success.
