baseline,orbit_from,orbit_to,handover_time_s,lead_time_s,loss,seed,run_id,t90_us,goodput_bytes,peak_queue,converged,ss_mean_bps,ss_stddev_bps
0,0,2,120,60,0,1986972437,5,15719630,2137796,12155390,1,4052,23973
0,0,2,120,60,0,1072910527,6,15719630,2137796,12155390,1,4052,23973
0,0,2,120,60,0,323775634,7,15719630,2137796,12155390,1,4052,23973
0,2,0,30,0,0,217275224,0,1502397,68874393,437760,1,10111673,61618
0,2,0,30,0,0,63384488,1,1502397,68874393,437760,1,10111673,61618
0,2,0,30,0,0,400560567,2,1502397,68874393,437760,1,10111673,61618
0,2,0,30,0,0,1015242176,3,1502397,68874393,437760,1,10111673,61618
0,2,0,30,0,0,714300770,4,1502397,68874393,437760,1,10111673,61618
0,2,0,30,0,0,1745535098,5,1502397,68874393,437760,1,10111673,61618
0,2,0,30,0,0,2085812759,6,1502397,68874393,437760,1,10111673,61618
0,2,0,30,0,0,2067418686,7,1502397,68874393,437760,1,10111673,61618
0,2,0,30,0,0,918037633,8,1502397,68874393,437760,1,10111673,61618
0,2,0,30,0,0,1722454917,9,1502397,68874393,437760,1,10111673,61618
0,2,0,30,2,0,251837136,0,1502397,68874393,437760,1,10111673,61618
0,2,0,30,2,0,707111048,1,1502397,68874393,437760,1,10111673,61618
0,0,2,120,60,0,1903232052,8,15719630,2137796,12155390,1,4052,23973
0,2,0,30,2,0,1627677155,2,1502397,68874393,437760,1,10111673,61618
0,2,0,30,2,0,9257255,3,1502397,68874393,437760,1,10111673,61618
0,2,0,30,2,0,1676848676,4,1502397,68874393,437760,1,10111673,61618
0,2,0,30,2,0,1139038460,5,1502397,68874393,437760,1,10111673,61618
0,2,0,30,2,0,1954246074,6,1502397,68874393,437760,1,10111673,61618
0,2,0,30,2,0,1225136114,7,1502397,68874393,437760,1,10111673,61618
0,2,0,30,2,0,1816803306,8,1502397,68874393,437760,1,10111673,61618
0,2,0,30,2,0,2090237817,9,1502397,68874393,437760,1,10111673,61618
0,2,0,30,5,0,664847319,0,1502397,68874393,437760,1,10111673,61618
0,0,2,120,60,0,420514789,9,15719630,2137796,12155390,1,4052,23973
0,2,0,30,5,0,815605132,1,1502397,68874393,437760,1,10111673,61618
0,2,0,30,5,0,1274350418,2,1502397,68874393,437760,1,10111673,61618
0,2,0,30,5,0,935018220,3,1502397,68874393,437760,1,10111673,61618
0,2,0,30,5,0,251183830,4,1502397,68874393,437760,1,10111673,61618
0,2,0,30,5,0,261810763,5,1502397,68874393,437760,1,10111673,61618
0,2,0,30,5,0,1346922426,6,1502397,68874393,437760,1,10111673,61618
0,2,0,30,5,0,245522987,7,1502397,68874393,437760,1,10111673,61618
0,2,0,30,5,0,215359682,8,1502397,68874393,437760,1,10111673,61618
0,2,0,30,5,0,2047791082,9,1502397,68874393,437760,1,10111673,61618
0,2,0,30,10,0,676168421,0,1502397,68874393,437760,1,10111673,61618
0,2,0,30,10,0,244295904,1,1502397,68874393,437760,1,10111673,61618
0,2,0,30,10,0,798112150,3,1502397,68874393,437760,1,10111673,61618
0,2,0,30,10,0,344076115,2,1502397,68874393,437760,1,10111673,61618
0,2,0,30,10,0,294296873,4,1502397,68874393,437760,1,10111673,61618
0,2,0,30,10,0,1010193046,6,1502397,68874393,437760,1,10111673,61618
0,2,0,30,10,0,291889680,5,1502397,68874393,437760,1,10111673,61618
0,2,0,30,10,0,1734202799,7,1502397,68874393,437760,1,10111673,61618
0,2,0,30,10,0,514909066,8,1502397,68874393,437760,1,10111673,61618
