baseline,orbit_from,orbit_to,handover_time_s,lead_time_s,loss,n_runs,n_converged,t90_median_us,t90_p25_us,t90_p75_us,goodput_mean_bytes,goodput_ci95_bytes,peak_queue_median,ss_mean_bps,ss_stddev_bps
0,1,0,120,2,0,10,10,500119.0,500119.0,500119.0,68729535.0,0.0,431940.0,9987208.0,19489.0
0,1,0,120,5,0,10,10,500119.0,500119.0,500119.0,68729535.0,0.0,431940.0,9987208.0,19489.0
0,1,0,120,10,0,10,10,500119.0,500119.0,500119.0,68729535.0,0.0,431940.0,9987208.0,19489.0
0,1,0,120,20,0,10,10,500119.0,500119.0,500119.0,68729535.0,0.0,431940.0,9987208.0,19489.0
0,1,0,120,30,0,10,10,500119.0,500119.0,500119.0,68729535.0,0.0,431940.0,9987208.0,19489.0
0,1,0,120,60,0,10,10,500119.0,500119.0,500119.0,68729535.0,0.0,431940.0,9987208.0,19489.0
0,1,2,30,0,0,10,10,1501304.0,1501304.0,1501304.0,19054451.0,0.0,431940.0,3060452.0,1126394.0
0,1,2,30,2,0,10,10,1501304.0,1501304.0,1501304.0,19054451.0,0.0,431940.0,3060452.0,1126394.0
0,1,2,30,5,0,10,10,1501304.0,1501304.0,1501304.0,19054451.0,0.0,431940.0,3060452.0,1126394.0
0,1,2,30,10,0,10,10,1501304.0,1501304.0,1501304.0,19054451.0,0.0,431940.0,3060452.0,1126394.0
0,1,2,30,20,0,10,10,1501304.0,1501304.0,1501304.0,19054451.0,0.0,431940.0,3060452.0,1126394.0
0,1,2,30,30,0,10,10,1501304.0,1501304.0,1501304.0,19054451.0,0.0,431940.0,3060452.0,1126394.0
0,1,2,60,0,0,10,10,1503436.0,1503436.0,1503436.0,19860417.0,0.0,431940.0,3012935.0,23724.0
0,1,2,60,2,0,10,10,1503436.0,1503436.0,1503436.0,19860417.0,0.0,431940.0,3012935.0,23724.0
0,1,2,60,5,0,10,10,1503436.0,1503436.0,1503436.0,19860417.0,0.0,431940.0,3012935.0,23724.0
0,1,2,60,10,0,10,10,1503436.0,1503436.0,1503436.0,19860417.0,0.0,431940.0,3012935.0,23724.0
